bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
33682,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript,James N. Frey,3.97,0312304463,9780312304461,eng,288,305,60
33686,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,Robert D. Kaplan,3.91,0375714332,9780375714337,eng,272,193,26
33690,Balkan Ghosts: A Journey Through History,Robert D. Kaplan,3.94,0312424930,9780312424930,eng,352,2924,271
33692,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Robert D. Kaplan,3.91,037550804X,9780375508042,en-US,272,29,7
33699,El librero de Kabul,Åsne Seierstad,3.77,9706519246,9789706519245,spa,285,98,18
33702,O livreiro de Cabul,Åsne Seierstad-Grete Skevik,3.77,8501072877,9788501072870,por,320,296,13
33704,Der Buchhändler aus Kabul: Eine Familiengeschichte,Åsne Seierstad,3.77,3546003306,9783546003308,ger,301,1,0
33705,Does God Know How to Tie Shoes?,Nancy White Carlstrom-Lori McElrath-Eslick,4.19,0802850898,9780802850898,eng,32,0,0
33718,The Ties That Bind: Life's Most Essential Knots and Ties,Susan Oliver-Harry   Bates,3.67,1584793821,9781584793823,eng,80,3,1
33722,The Undomestic Goddess,Sophie Kinsella,3.83,0385338694,9780385338691,eng,404,225988,6427
33723,Girls' Night In,Lauren Henderson-Chris Manby-Sarah Mlynowski-Jill A. Davis-Stella Duffy-Lisa Jewell-Marian Keyes-Sophie Kinsella-Adèle Lang-Carole Matthews-Anna Maxted-Megan McCafferty-Alisa Valdes-Isabel Wolff-Meg Cabot-Jessica Adams-Louise Bagshawe-Emily Barr-Jenny Colgan-Lynda Curnyn-Jennifer Weiner,3.62,0373250746,9780373250745,eng,325,12504,182
33724,Can You Keep a Secret?,Sophie Kinsella,3.84,0440241901,9780440241904,eng,374,318669,8838
33726,Crazy For You,Jennifer Crusie,3.78,0312932812,9780312932817,eng,336,15009,433
33727,Welcome to Temptation (Dempseys  #1),Jennifer Crusie,3.95,0312932804,9780312932800,eng,416,28454,896
33729,Faking It (Dempseys  #2),Jennifer Crusie,3.92,0312932782,9780312932787,eng,448,16443,649
33732,Anyone But You,Jennifer Crusie,3.80,037377138X,9780373771387,eng,283,17434,852
33733,Strange Bedpersons,Jennifer Crusie,3.50,1551667436,9781551667430,eng,256,7696,409
33734,Getting Rid of Bradley,Jennifer Crusie,3.70,1551668653,9781551668659,eng,248,12254,585
33735,What The Lady Wants,Jennifer Crusie,3.63,155166951X,9781551669519,eng,256,5626,237
33736,Don't Look Down,Jennifer Crusie-Bob Mayer,3.43,0312348126,9780312348120,en-US,394,358,52
33737,Manhunting,Jennifer Crusie,3.77,0373772513,9780373772513,en-US,328,13098,677
33744,The Unfortunate Miss Fortunes,Jennifer Crusie-Eileen Dreyer-Anne Stuart,3.47,031294098X,9780312940980,eng,391,3219,229
33745,Charlie All Night,Jennifer Crusie,3.64,0778300757,9780778300755,eng,251,9131,379
33746,Man Hunting,Jennifer Crusie,3.77,0739414968,9780739414965,eng,250,47,6
33747,La falsificadora,Jennifer Crusie-Marina Mariasch,3.92,9500426544,9789500426541,spa,420,18,1
33751,Die Naschkatzen,Jennifer Crusie,3.95,3442448964,9783442448968,ger,480,14,1
33752,Sizzle (Great Escapes) (Stolen Moments),Jennifer Crusie,3.09,0373832710,9780373832712,eng,92,655,47
33753,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,Jennifer Crusie-Leah Wilson-Gregory Stevenson,3.55,1933771178,9781933771175,eng,197,897,136
33762,Bueno en la Cama,Jennifer Weiner-Eduardo García Murillo,3.71,849561863X,9788495618634,spa,415,4,0
33768,Behaving Like Adults,Anna Maxted,3.54,0060096683,9780060096687,eng,400,2678,108
33771,Over 100 Truly Astonishing Sex Tips,Anna Maxted,3.25,1858689104,9781858689104,eng,128,8,0
33773,How to Seduce Your Dream Man,Anna Maxted,3.89,0722539010,9780722539019,eng,224,9,2
33774,Running in Heels,Anna Maxted,3.53,0060988258,9780060988258,eng,432,5689,209
33775,Kopfüber ins Glück,Anna Maxted,3.54,3442454085,9783442454082,ger,512,0,0
33777,Venice: Tales of the City,Michelle Lovric,3.68,034911899X,9780349118994,eng,464,34,3
33795,Caucasia,Danzy Senna,4.02,1573227161,9781573227162,eng,413,5991,582
33807,The Talbot Odyssey,Nelson DeMille,3.85,0446358584,9780446358583,eng,544,4747,146
33808,The Lion's Game (John Corey  #2),Nelson DeMille,4.18,0446679097,9780446679091,eng,720,25837,980
33809,Word of Honor,Nelson DeMille,4.17,0446674826,9780446674829,eng,880,8115,265
33810,Plum Island (John Corey  #1),Nelson DeMille,4.04,0446679089,9780446679084,eng,592,34296,1599
33811,By the Rivers of Babylon,Nelson DeMille,3.85,0751531235,9780751531237,eng,460,5114,204
33813,Gold Coast,Nelson DeMille,4.08,0751531219,9780751531213,eng,637,20406,1122
33817,Spencerville,Nelson DeMille,3.66,0751531243,9780751531244,eng,564,49,6
33820,Up Country,Nelson DeMille,4.02,0446611913,9780446611916,eng,880,14167,672
33822,Night Fall,Nelson DeMille,4.09,0739449079,9780739449073,eng,773,28,9
33824,The Talbot Odyssey,Nelson DeMille,3.85,0751531200,9780751531206,eng,640,27,1
33828,Mayday,Nelson DeMille-Thomas Block,4.00,3442440971,9783442440979,ger,376,57,8
33832,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,4.09,0375701478,9780375701474,eng,432,5211,202
33833,Before Night Falls,Reinaldo Arenas-Dolores M. Koch,4.17,1852428082,9781852428082,eng,317,3024,246
33835,When True Night Falls (The Coldfire Trilogy  #2),C.S. Friedman,4.14,0756403162,9780756403164,en-US,560,8026,130
33836,Nightfall,Anne Stuart,3.86,0451404750,9780451404756,eng,416,962,103
33837,When Night Falls,Linda  Anderson,3.48,0743411471,9780743411479,eng,436,40,3
33838,Before Night Falls,Keith Gray,3.38,1842991248,9781842991244,eng,74,21,6
33853,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker,Carolyn Meyer,3.69,0152956026,9780152956028,eng,208,614,76
33868,In Cahootz: Sequel to Hoodwinked,Quentin Carter,4.46,0977880435,9780977880430,eng,243,489,11
33869,Earned Value Project Management,Quentin W. Fleming-Joel M. Koppelman,3.77,1930699891,9781930699892,en-GB,232,67,7
33871,Quintessential Tarantino,Edwin Page,3.29,0714531162,9780714531168,eng,352,50,3
33873,The Foundations of Modern Political Thought: Volume One: The Renaissance,Quentin Skinner,4.35,0521220238,9780521220231,eng,332,11,2
33874,Tara Road,Maeve Binchy,3.90,0752864777,9780752864778,eng,656,44,6
33876,On the Road to Tara,Aljean Harmetz,4.00,0810936844,9780810936843,eng,224,27,1
33880,Selected Stories,Andre Dubus,4.27,0679767304,9780679767305,eng,476,2709,135
33883,Broken Vessels,Andre Dubus,4.32,0879239484,9780879239480,eng,195,348,45
33888,In the Bedroom: Seven Stories,Andre Dubus-Todd Field,4.16,1400030773,9781400030774,eng,148,849,73
33896,Thirteen Moons,Charles Frazier,3.68,0375509321,9780375509322,eng,422,10155,1535
33906,Story of a Girl,Sara Zarr,3.67,0316014532,9780316014533,eng,192,14913,1548
33914,Approaches to Teaching Atwood's "the Handmaid's Tale" and Other Works (Approaches to Teaching World Literature),Sharon Rose Wilson-Thomas B. Friedman-Shannon Eileen Hengen,3.75,0873527364,9780873527361,eng,215,8,0
33917,The Namesake,Jhumpa Lahiri,3.98,0618485228,9780618485222,eng,291,203953,9928
33919,Napkin Folds: Beautifully Styled Napkins for Every Occasion,Bridget Jones-Madeleine Brehaut-Anna Koska,3.62,0760709750,9780760709757,eng,64,12,1
33922,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,Donna Freitas,3.59,0787976288,9780787976286,eng,239,34,5
33928,Full House: The Spread of Excellence from Plato to Darwin,Stephen Jay Gould,3.95,0609801406,9780609801406,eng,256,1604,78
33929,Eight Little Piggies: Reflections in Natural History,Stephen Jay Gould,4.09,0393311392,9780393311396,en-US,480,699,17
33931,Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time,Stephen Jay Gould,3.92,0674891996,9780674891999,eng,240,311,18
33932,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,Stephen Jay Gould,3.64,1400051533,9781400051533,eng,288,387,28
33933,The Panda's Thumb: More Reflections in Natural History,Stephen Jay Gould,4.11,0393308197,9780393308198,eng,352,5642,74
33936,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,Stephen Jay Gould,4.10,0393311031,9780393311037,en-US,416,1680,40
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould-Paul McGarr-Oliver Sacks-Steven Rose,4.25,0393064980,9780393064988,eng,672,350,29
33938,The Wheel of Life: A Memoir of Living and Dying,Elisabeth Kübler-Ross,4.16,0684846314,9780684846316,eng,288,1035,107
33953,Persuasive Communication,James B. Stiff-Paul A. Mongeau,3.27,1572307021,9781572307025,en-US,351,4,0
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Joseph Delaney,3.98,0099456451,9780099456452,eng,325,2733,224
33957,Spooks: The Haunting of America: The Private Use of Secret Agents,Jim Hougan,4.12,0688033555,9780688033552,eng,478,24,0
33973,No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet,Howard F. Lyman-Glen Merzer-Joanna Samorow-Merzer-Caldwell B. Esselstyn Jr.,3.92,0743286987,9780743286985,eng,288,252,29
33975,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,Vicki Constantine Croke-Vicki Constantine Croke,3.94,0525945075,9780525945079,eng,194,11,3
33978,ER Vets: Life in an Animal Emergency Room,Donna M. Jackson,3.93,0618436634,9780618436637,eng,96,108,33
33986,Blood Sucker: Legend of Zipangu  Volume 1,Saki Okuse-奥瀬 サキ-Aki Shimizu-志水 アキ,3.20,1598163329,9781598163322,eng,200,49,8
33992,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,3.59,0393326713,9780393326710,eng,592,3196,222
33993,Citizen Girl,Emma McLaughlin-Nicola Kraus,2.40,0743266862,9780743266864,en-US,305,5362,576
33999,On the Origin of Species by Means of Natural Selection,Charles Darwin-Michael T. Ghiselin,3.99,0486450066,9780486450063,en-US,336,171,13
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin-Richard Dawkins,4.13,1400041279,9781400041275,eng,1024,494,34
34003,Genetics and the Origin of Species,Theodosius Dobzhansky-Niles Eldredge-Stephen Jay Gould,4.15,0231054750,9780231054751,eng,364,24,1
34014,Organized Crime,Michael D. Lyman-Gary W. Potter,3.83,0131730363,9780131730366,eng,496,12,1
34015,Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,4.33,0486449823,9780486449821,eng,192,3,1
34016,Criminal Investigation: The Art and the Science,Michael D. Lyman,4.21,0131198777,9780131198777,en-US,536,1,0
34050,A Collection of Rudyard Kipling's Just So Stories,Rudyard Kipling-Christopher Corr,4.12,0763626295,9780763626297,en-US,128,170,21
34052,Collected Stories,Rudyard Kipling,4.06,1857151992,9781857151992,eng,911,12,2
34053,Just So Stories,Rudyard Kipling,4.09,0517266555,9780517266557,eng,210,38686,795
34055,If: A Father's Advice to His Son,Rudyard Kipling-Charles R. Smith Jr.,4.38,0689877994,9780689877995,eng,40,543,33
34057,Captains Courageous,Rudyard Kipling,3.89,0543895882,9780543895882,eng,161,16522,486
34067,Much Ado about Nothing,William Shakespeare-Jacky Bratton,4.06,0521598222,9780521598224,eng,284,9,3
34069,Much Ado about Nothing,William Shakespeare-Roma Gill,4.06,0198321473,9780198321477,eng,160,37,5
34080,The Waste Land,T.S. Eliot-Michael North,4.11,0393974995,9780393974997,eng,320,33537,638
34081,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot-Lawrence Rainey,4.11,0300119941,9780300119947,eng,304,218,23
34082,The Waste Land and Other Writings,T.S. Eliot-Mary Karr,4.21,0375759344,9780375759345,eng,272,2708,67
34083,The Waste Land: A Facsimile and Transcript of the Original Drafts,T.S. Eliot-Valerie Eliot-Ezra Pound,4.11,0156948702,9780156948708,eng,149,240,21
34084,The Waste Lands (The Dark Tower  #3),Stephen King-Ned Dameron,4.24,0670032565,9780670032563,eng,422,138227,3214
34087,Timequake,Kurt Vonnegut,3.72,0224036408,9780224036405,eng,219,72,7
34153,Climb the Family Tree  Jesse Bear!,Nancy White Carlstrom-Bruce Degen,3.48,0689807015,9780689807015,en-US,32,58,9
34154,What a Scare  Jesse Bear,Nancy White Carlstrom-Bruce Degen,3.47,0689851901,9780689851902,en-US,32,100,21
34155,Political Philosophy: A Beginners' Guide for Students and Politicians,Adam Swift,3.93,0745635326,9780745635323,eng,240,164,5
34156,Liberals and Communitarians,Stephen Mulhall-Adam Swift,4.04,0631198199,9780631198192,eng,388,26,2
34157,Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,3.93,0745628478,9780745628479,eng,194,6,0
34161,Seven Men and Two Others,Max Beerbohm,3.92,1853754153,9781853754159,eng,288,57,8
34168,Dakota,Matt Braun,3.69,0312997833,9780312997830,eng,306,30,4
34172,El Paso,Matt Braun,3.40,0312970749,9780312970741,eng,256,22,4
34177,The Visual Arts: A History,Hugh Honour-John Fleming,3.82,0810935937,9780810935938,eng,960,0,0
34178,The Visual Arts: A History  Volume 2,Hugh Honour-John Fleming,3.75,0131551132,9780131551138,eng,604,4,0
34179,The Visual Arts: A History,Hugh Honour-John Fleming,3.82,0131935070,9780131935075,eng,936,39,3
34187,The Brooklyn Bridge (Wonders of the World),Elizabeth Mann-Alan Witschonke,4.44,1931414165,9781931414166,eng,46,35,5
34191,John Adams,John Patrick Diggins-Arthur M. Schlesinger Jr.,3.88,0805069372,9780805069372,eng,224,341,41
34199,The I Ching or Book of Changes,Richard Wilhelm-Cary F. Baynes-Carl Jung,4.19,0140192077,9780140192070,eng,739,123,12
34200,The Complete I Ching: The Definitive Translation,Anonymous-Alfred Huang,4.27,0892811455,9780892811458,eng,539,319,15
34207,I Ching: The Book of Change,Anonymous-John Blofeld,4.19,0140193359,9780140193350,eng,240,42,7
34208,The Everyday I Ching,Sarah Dening,4.19,0312151225,9780312151225,eng,224,23,3
34221,Richard Matheson's Hell House  Book 1,Ian Edginton-Simon Fraser,4.08,1932382607,9781932382600,eng,48,13,0
34222,H.G. Wells' The War of the Worlds (Graphic Novel),Ian Edginton-D'Israeli,3.84,1593074743,9781593074746,eng,70,352,22
34224,New Complete Guide to Sewing,Reader's Digest Association,4.22,0762104201,9780762104208,eng,384,406,37
34227,A Reader's Digest Songbook: Remembering Yesterday's Hits,William L. Simon,4.38,0895772493,9780895772497,eng,12,13,0
34229,Complete Guide to the Bible,Reader's Digest Association,4.55,0762100737,9780762100736,eng,448,11,3
34237,Games Mother Never Taught You,Betty Lehan Harragan,3.85,0446361356,9780446361354,eng,399,3,0
34241,焼きたて!!ジャぱん 1,Takashi Hashiguchi-橋口 たかし,3.97,4091263917,9784091263919,jpn,187,5,0
34247,200 Quilt Blocks: To Mix and Match,Davina Thomas,4.09,0896892026,9780896892026,eng,128,5,0
34251,The Girl in the Glass,Jeffrey Ford,3.72,0060936193,9780060936198,eng,304,756,120
34258,Harry Potter y la Orden del Fénix (Harry Potter  #5),J.K. Rowling,4.49,8478887423,9788478887422,spa,896,953,51
34260,Гарри Поттер и Орден Феникса (Гарри Поттер #5),J.K. Rowling-Дж.К. Ролинг-Владимир Бабков-Виктор Голышев-Леонид Мотылев,4.49,5353014359,9785353014355,rus,828,560,5
34262,Peter and the Starcatchers (Peter and the Starcatchers  #1),Dave Barry-Ridley Pearson-Greg Call,4.03,078684907X,9780786849079,eng,452,63112,4227
34264,Peter Pan in Scarlet,Geraldine McCaughrean-Scott M. Fischer,3.54,1416918086,9781416918080,eng,307,5322,351
34266,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Peter Walsh,3.85,0743292642,9780743292641,eng,230,4580,666
34268,Peter Pan,J.M. Barrie-Michael Hague,4.08,0805072454,9780805072457,eng,176,199665,5191
34270,The Callahan Chronicals (Callahan's #1-3),Spider Robinson,4.31,0812539370,9780812539370,eng,416,2268,88
34284,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,4.21,006447268X,9780064472685,en-US,598,13598,383
34287,The Ogre Downstairs,Diana Wynne Jones,3.88,0007154690,9780007154692,eng,234,1767,81
34288,The Time of the Ghost,Diana Wynne Jones,3.66,0064473546,9780064473545,en-US,291,2078,121
34295,Whitethorn Woods,Maeve Binchy,3.60,0307265781,9780307265784,eng,339,11214,992
34296,The Builders,Maeve Binchy,3.96,1902602684,9781902602684,eng,87,638,79
34298,Dublin 4,Maeve Binchy,3.64,0099498588,9780099498582,en-US,256,2089,58
34299,Victoria Line  Central Line,Maeve Binchy,3.59,0099498634,9780099498636,eng,432,928,49
34301,Echoes,Maeve Binchy,3.79,0440122090,9780440122098,en-US,496,9173,442
34303,Firefly Summer,Maeve Binchy,3.90,0099498669,9780099498667,eng,928,10461,292
34306,Cathys Traum,Maeve Binchy,3.95,3426621355,9783426621356,ger,736,13,1
34307,Aches & Pains,Maeve Binchy-Wendy Shea,3.54,0385335105,9780385335102,en-US,99,337,27
34308,Light A Penny Candle,Maeve Binchy,3.90,0340337842,9780340337844,eng,597,94,12
34310,The Glass Lake,Maeve Binchy,3.92,0752876872,9780752876870,eng,704,17203,653
34312,The Copper Beech,Maeve Binchy,3.90,0752876813,9780752876818,eng,407,18297,366
34318,Harry Potter and the Sorcerer's Stone (Harry Potter  #1),J.K. Rowling-Mary GrandPré,4.47,0786222727,9780786222728,eng,424,132,12
34319,Code Word Kangaroo (Adam Sharp #6),George E. Stanley-Guy Francis,4.33,0375826890,9780375826894,eng,48,4,0
34320,Operation Spy School (Adam Sharp  #4),George E. Stanley-Guy Francis,3.65,0375824049,9780375824043,eng,44,0,0
34321,The Empty Envelope (A to Z Mysteries  #5),Ron Roy-John Steven Gurney,4.06,0679890548,9780679890546,eng,96,77,11
34324,The School Skeleton (A to Z Mysteries  #19),Ron Roy-John Steven Gurney,3.99,0375813683,9780375813689,en-US,96,1759,68
34325,Moose Master (Adam Sharp #5),George E. Stanley-Guy Francis,4.08,0375826882,9780375826887,en-US,48,10,1
34327,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Judy Hall,4.40,8484451143,9788484451143,spa,383,4,0
34343,Eva Hesse Drawing,Catherine de Zegher-Elisabeth Sussman,4.54,0300116187,9780300116182,eng,344,52,6
34379,The Inferno,Dante Alighieri-John Ciardi,4.00,0503000361,9780503000363,eng,288,79,13
34385,Inferno,Dante Alighieri-Anthony M. Esolen,4.00,034548357X,9780345483577,eng,560,209,22
34396,Watership Down,Richard  Adams,4.06,1582880956,9781582880952,eng,520,29,8
34399,Caring for Your Dog,Bruce Fogle,4.10,1405308621,9781405308625,eng,448,14,0
34407,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,William C. Davis,3.51,0156032597,9780156032599,eng,756,211,37
34420,Wither (Wendy Ward  #1),J.G. Passarella,3.72,0671024817,9780671024819,eng,438,531,40
34426,Howl's Moving Castle Film Comic  Vol. 1,Hayao Miyazaki-Diana Wynne Jones,4.40,1421500914,9781421500911,eng,176,818,34
34427,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Hayao Miyazaki-Diana Wynne Jones,4.40,1421500906,9781421500904,eng,184,1614,83
34435,The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library),Sophocles-Ruby Blondell,3.97,1585100374,9781585100378,en-US,248,54,2
