Region,District,FacilityName,Type,Town,Ownership,Latitude,Longitude
Volta,Nkwanta,Koni Clinic,Clinic,Koni,Government,8.253785,0.5163312
Volta,Nkwanta,Koe CHPS,CHPS,Koe,Government,8.253785,0.5163312
Volta,Nkwanta,Kpassa Maternity Home,Maternity Home,Kpassa,Private,8.253785,0.5163312
Volta,Nkwanta,Azua CHPS,CHPS,Azua,Government,8.253785,0.5163312
Volta,Nkwanta,Ofosu CHPS,CHPS,Ofosu,Government,8.253785,0.5163312
Volta,Nkwanta,Odumasi CHPS,CHPS,Odumasi,Government,8.253785,0.5163312
Volta,Nkwanta,Sibi Hill Top CHPS,CHPS,Sibi Hill Top,Government,8.253785,0.5163312
Volta,Nkwanta,Salifu CHPS,CHPS,Salifu,Government,8.253785,0.5163312
Volta,North Tongu,Woekpoe CHPS,CHPS,Woekpoe,Government,6.1525679,0.3748354
Volta,North Tongu,Mafi Agoe CHPS,CHPS,Agoe,Government,6.1525679,0.3748354
Volta,North Tongu,Kpogadzi CHPS,CHPS,Kpogadzi,Government,6.1525679,0.3748354
Volta,North Tongu,Mafi Agoe CHPS,CHPS,Mafi Agoe,Government,6.1525679,0.3748354
Volta,North Tongu,Fame Clinic,Clinic,Kpoviadzi,Private,6.1525679,0.3748354
Volta,North Tongu,Avedotoe CHPS,CHPS,Kpogadzi,Government,6.1525679,0.3748354
Volta,South Dayi,Agbate CHPS,CHPS,Agbate,government,6.6210261,0.1869644
Volta,South Dayi,Lave CHPS,CHPS,Lave,Government,6.6210261,0.1869644
Volta,South Dayi,Peki RCH,RCH,Peki,government,6.6210261,0.1869644
Volta,South Dayi,Tsanakpe Health Centre,Health Centre,Tsanakpe,government,6.6210261,0.1869644
Volta,South Dayi,Abui CHPS,CHPS,Abui,government,6.6210261,0.1869644
Volta,South Dayi,E. P. Clinic,Clinic,Kpalime/Tongor,CHAG,6.6210261,0.1869644
Volta,South Dayi,Salam Maternity Home,Maternity Home,Kayra,Private,6.6210261,0.1869644
Volta,South Dayi,Tseyinu CHPS,CHPS,Tseyinu,Government,6.6210261,0.1869644
Volta,South Tongu,Akpalale Christian Clinic,Clinic,Akpalale,Private,6.0252014,0.6393702
Volta,South Tongu,PPAG,Clinic,Sogakope,Private,6.0252014,0.6393702
Volta,South Tongu,Sokutsime CHPS,CHPS,Sokutsime,Government,6.0252014,0.6393702
Volta,Akatsi,Agormor CHPS,CHPS,Agormor,Government,6.24924,0.78987
Volta,Akatsi,Akatsi District Health Directorate,District Health Directorate,Akatsi,Government,6.13877,0.80901
Volta,Akatsi,Akatsi District Hospital,District Hospital,Akatsi,Government,6.13877,0.80901
Volta,Akatsi,Asafotsi CHPS,CHPS,Asafotsi,Government,6.19757,0.87044
Volta,Akatsi,Atidzive CHPS,CHPS,Atidzive,Government,6.12007,0.85112
Volta,Akatsi,Ave Dakpe Health Centre,Health Centre,Ave Dakpa,Government,6.36786,0.85134
Volta,Akatsi,Ave Afiadenyigba CHPS,CHPS,Ave-Afiadenyigba,Government,6.33083,0.87924
Volta,Akatsi,Avenorpedo Health Centre,Health Centre,Avenorpedo,Government,6.05781,0.85014
Volta,Akatsi,Avenorpeme Health Centre,Health Centre,Avenorpeme,Government,6.00101,0.82452
Volta,Akatsi,Avevi CHPS,CHPS,Avevi,Government,6.2667,0.81921
Volta,Akatsi,Bethel Clinic,Clinic,Akatsi,Private,6.12139,0.81107
Volta,Akatsi,Ave Dzalele CHPS,CHPS,Dzalele,Government,6.41447,0.75754
Volta,Akatsi,Dzogadze CHPS,CHPS,Dzogadze,Government,6.1119,0.87213
Volta,Akatsi,Gefia Health Centre,Health Centre,Gefia,Government,6.15753,0.85427
Volta,Akatsi,Hoggar Clinic,Hospital,Akatsi,Private,6.12976,0.79553
Volta,Akatsi,Nancy Maternity Home,Maternity Home,Akatsi,Private,6.12855,0.79422
Volta,Akatsi,Ave Xevi CHPS,CHPS,Ave Xevi,Government,6.1301417,0.7987158
Volta,Akatsi,Gornikope CHPS,CHPS,Gonikope,Government,6.1301417,0.7987158
Volta,Akatsi,Sremanu CHPS,CHPS,Sremanu,Government,6.1301417,0.7987158
Volta,Akatsi,St Peters Maternity Home,Maternity Home,Akatsi,Private,6.12747,0.80371
Volta,Akatsi,Wute Health Centre,Health Centre,Wute,Government,6.21657,0.72462
Volta,Akatsi,Xavi CHPS,CHPS,Xavi,Government,6.1301417,0.7987158
Volta,Ho Municipal,Ho School of Hygiene,Training Institution,Ho,Government,6.599779,0.471394
Western,Ahanta West,Agona Health Centre,Health Centre,Agona Nkwanta,Government,4.88993,-1.96434
Western,Ahanta West,Susupapa Clinic,Clinic,Fretsi,Private,4.87797,-1.91619
Western,Ahanta West,Fasin CHPS,CHPS,Fasin,Government,4.92707,-1.94305
Western,Ahanta West,Ahanta West District Health Directorate,District Health Directorate,Agona Nkwanta,Government,4.88931,-1.95984
Western,Ahanta West,Apowa Health Centre,Health Centre,Apowa,Government,4.88824,-1.81206
Western,Ahanta West,Asamasa CHPS,Clinic,Asemasa,Private,4.85373,-1.8914
Western,Ahanta West,Holy Child Clinic,Clinic,Egyam,CHAG,4.86855,-1.85769
Western,Ahanta West,St. Vincent De Paul Clinic,Clinic,Apowa,Private,4.89218,-1.8129
Western,Ahanta West,Dixcove Hospital.,District Hospital,Dixcove,Government,4.79799,-1.94978
Western,Ahanta West,Egyambra CHPS,CHPS,Egyambra,Government,4.82067,-2.1698
Western,Ahanta West,Princesstown Health Centre,Health Centre,Princesstown,Government,4.79618,-2.13338
Western,Ahanta West,Grel Clinic,Clinic,Abura,Quasi-Government,4.90419,-2.06618
Western,Ahanta West,Abura RCH,Clinic,Abura,Government,4.91277,-2.06019
Western,Ahanta West,Ewusiejoe CHPS,CHPS,Ewusiejoe,Government,4.849041,-2.027319
Western,Ahanta West,Egyam Catholic Health Centre,Health Centre,Egyam,CHAG,4.849041,-2.027319
Western,Ahanta West,New Amanful CHPS,CHPS,New Amanful,Government,4.849041,-2.027319
Western,Ahanta West,Kejebil CHPS,CHPS,Kajebil,Government,4.849041,-2.027319
Western,Ahanta West,Akuba Ewoo Midwife/Maternity,Maternity Home,Akuba Ewoo,Private,4.849041,-2.027319
Western,Ahanta West,Akwidaa CHPS,CHPS,Akwidaa,Government,4.849041,-2.027319
Western,Ahanta West,Nana Hima-Dekyi Hospital,District Hospital,,Government,4.849041,-2.027319
Western,Ahanta West,Butre CHPS,CHPS,Butre,Government,4.849041,-2.027319
Western,Aowin Suaman,Boinso Health Centre,Health Centre,Boinso,Government,5.55545,-2.7221
Western,Aowin Suaman,Ama Dansowaa Maternity Home,Clinic,Dadieso,Private,6.11914,-3.03716
Western,Aowin Suaman,Eno Mary Maternity Home,Maternity Home,Dadieso,Private,6.11798,-3.02821
Western,Aowin Suaman,Dadieso Health Centre,Health Centre,Dadieso,Government,6.1177,-3.03295
Western,Aowin Suaman,Akontombra Nkwanta Health Centre,Health Centre,Akontombra Nkwanta,Government,5.97557,-2.94089
Western,Aowin Suaman,Achimfo Health Centre,Health Centre,Achimfo,Government,5.78423,-2.72278
Western,Aowin Suaman,Presby Health Centre,Health Centre,Enchi,CHAG,5.80861,-2.83425
Western,Aowin Suaman,Enchi Government Hospital,District Hospital,Enchi,Government,5.82974,-2.82118
Western,Aowin Suaman,Aowin Suaman District Health Directorate,District Health Directorate,Enchi,Government,5.82961,-2.82125
Western,Aowin Suaman,Amonie Community Clinic,Clinic,Amonie,Private,5.71192,-2.79694
Western,Aowin Suaman,Sewum Health Centre,Health Centre,Sewum,Government,5.67613,-2.81908
Western,Aowin Suaman,Acquai Allah Health Centre,Health Centre,Acquai Allah,Government,5.88419,-2.66443
Western,Aowin Suaman,Adjoum Community Clinic,Clinic,Adjoum,Private,5.69325,-2.65496
Western,Aowin Suaman,Papueso Presby Clinic,Clinic,Papueso,CHAG,5.74685,-2.7183
Western,Aowin Suaman,Yiwabra Health Centre,Health Centre,Yiwabra,Government,5.75901,-2.66201
Western,Bia,Dormaaman Clinic,Clinic,Adabokrom,Private,6.82057,-3.01956
Western,Bia,Adabokrom CHPS,CHPS,Adabokrom,Government,6.83139,-3.02535
Western,Bia,Camp15 Junction PHC Clinic,Clinic,Camp15 Junction,Private,6.82763,-2.90751
Western,Bia,Camp 15 CHPS,CHPS,Camp15,Government,6.795,-2.90451
Western,Bia,Peace Maternity Home,Maternity Home,Adabokrom,Private,6.82523,-3.02003
Western,Bia,Amoakrom PHC Clinic,Clinic,Amoakrom,Private,6.59751,-3.18194
Western,Bia,Eno Yeboah Clinic,Clinic,Oseikojokrom,Private,6.66136,-3.23514
Western,Bia,St.Ann's Midwife/Maternity,Maternity Home,Oseikojokrom,Private,6.66045,-3.23505
Western,Bia,Oseikojokrom CHPS,CHPS,Osei Kojokrom,Government,6.65927,-3.23588
Western,Bia,Brebre CHPS,CHPS,Brebre,Government,6.60326,-3.22566
Western,Bia,Lizzy's Maternity Home,Maternity Home,Akaatiso,Private,6.40582,-3.19942
Western,Bia,Gina's Maternity Home,Maternity Home,Akaatiso,Private,6.40912,-3.19761
Western,Bia,Aduana Clinic,Clinic,New Abesim,Private,6.46655,-3.1829
Western,Bia,Kwamebikrom Presby Clinic,Clinic,Kwamebikrom,Private,6.6311,-3.11872
Western,Bia,St. Joseph Clinic,Clinic,Sukusuko,Private,6.50954,-3.18253
Western,Bia,Florence Midwife/Maternity,Maternity Home,Debiso,Private,6.66296,-3.09236
Western,Bia,Kojoaba CHPS,CHPS,Kojoaba,Private,6.66861,-3.18382
Western,Bia,Essam Health Centre,Health Centre,Essam,Government,6.66527,-3.10694
Western,Bia,Bia District Health Directorate,District Health Directorate,Essem,Government,6.66527,-3.10694
Western,Bia,Prapamase Community Clinic,Clinic,Prampamase,Government,6.65829,-2.90146
Western,Bia,Osbert Maternity Home,Maternity Home,Elluokrom,Private,6.52429,-2.92798
Western,Bia,Ahmadiyya Clinic,Clinic,Asuonta,Private,6.54907,-2.96908
Western,Bia,Mempeasem Health Centre,Health Centre,Mempeasem,Government,6.49452,-2.98921
Western,Bia,Mayera Community Clinic,Clinic,Mayera,Private,6.83325,-3.19886
Western,Bia,Nkwantakese PHC Clinic,Clinic,Nkwantakese,Private,6.82385,-3.19707
Western,Bia,Kaase Health Centre,Health Centre,Kaase,Government,6.85936,-3.15232
Western,Bia,St.Augustine Community Clinic,Clinic,Adiema,Private,6.72947,-3.15666
Western,Bia,Angela Catholic Clinic,Clinic,Yawmatwa,CHAG,6.76395,-3.18353
Western,Bia,Kristo Nti Maternity Home,Maternity Home,Yawmatwa,Private,6.76802,-3.18959
Western,Bia,Adumkrom PHC Clinic,Clinic,Adumkrom,Private,6.88637,-3.14924
Western,Bia,Alhajikrom PHC Clinic,Clinic,Alhajikrom,Government,6.89556,-3.1184
Western,Bia,Boafo Yena Clinic,CHPS,Ahimakrom,Private,6.9459,-3.1259
Western,Bia,Merciful Clinic,Clinic,Yawatwa,Private,6.85508,-3.15799
Western,Bia,Saviour's Clinic,Clinic,Mangoase,Private,6.82332,-3.13464
Western,Bia,Church of Pentecost Clinic,Clinic,Yawmatwa,CHAG,6.76584,-3.19595
Western,Bibiani-Anhwiaso-Bekwai,Anhwiaso Health Centre,Health Centre,Anhwiaso,Government,6.33124,-2.25592
Western,Bibiani-Anhwiaso-Bekwai,St.Pauls Clinic,Clinic,Anhwiaso,Private,6.33023,-2.2515
Western,Bibiani-Anhwiaso-Bekwai,Sefwi Wenchi Clinic,Clinic,Sefwi Wenchi,Government,6.37367,-2.3095
Western,Bibiani-Anhwiaso-Bekwai,Mmerewa Community Clinic,Clinic,Merewa,Government,6.28608,-2.13631
Western,Bibiani-Anhwiaso-Bekwai,Yewo Nyame Clinic,Clinic,Asempaneye,Private,6.23843,-2.25794
Western,Bibiani-Anhwiaso-Bekwai,Asawinso A Community Clinic,Clinic,Asawinso A',Government,6.25618,-2.13631
Western,Bibiani-Anhwiaso-Bekwai,G.B.C. Awaso Hospital,Hospital,Awaso,Quasi-Government,6.25686,-2.28031
Western,Bibiani-Anhwiaso-Bekwai,Bibiani Government Hospital,District Hospital,Bibiani,Government,6.45658,-2.32238
Western,Bibiani-Anhwiaso-Bekwai,Bassengele Community Clinic,Clinic,Bassengele,Government,6.41192,-2.24725
Western,Ellembele,Adom Clinic,Clinic,Bibiani,Private,6.45298,-2.31846
Western,Bibiani-Anhwiaso-Bekwai,Rescue Clinic,Clinic,Bibiani,Private,6.45144,-2.317
Western,Bibiani-Anhwiaso-Bekwai,A.A.B.L Clinic,Clinic,Bibiani,Quasi-Government,6.46068,-2.32829
Western,Bibiani-Anhwiaso-Bekwai,Kate Afram Clinic,Clinic,Bibiani Afram Clinic,Private,6.45345,-2.31646
Western,Bibiani-Anhwiaso-Bekwai,Bibiani Anhwiaso Bekwai District Health Directorate,District Health Directorate,Bibiani,Government,6.45679,-2.31307
Western,Bibiani-Anhwiaso-Bekwai,St.Marks Anglican Clinic,Clinic,Subri,CHAG,6.27715,-2.29092
Western,Bibiani-Anhwiaso-Bekwai,Chirano Health Centre,Health Centre,Chirano,Government,6.27276,-2.31919
Western,Bibiani-Anhwiaso-Bekwai,Chirano Mines Clinic,Clinic,Chirano,Quasi-Government,6.30544,-2.38649
Western,Bibiani-Anhwiaso-Bekwai,Humjibre Clinic,Clinic,Humjibre,Government,6.15581,-2.26865
Western,Bibiani-Anhwiaso-Bekwai,Sefwi Bekwai Health Centre,Health Centre,Sefwi  Bekwai,Government,6.18753,-2.32599
Western,Jomoro,Kengen CHPS,CHPS,Kengen,Government,4.99919,-2.63917
Western,Jomoro,Twenen Community Clinic,Clinic,Twenen,Government,5.00796,-2.67931
Western,Jomoro,Ekabeku Health Centre,Health Centre,Ekabeku,Government,4.98334,-2.56883
Western,Jomoro,Sowodadzem CHPS,CHPS,Sowodadzem,Government,5.16415,-2.64809
Western,Jomoro,Frontier Clinic,Clinic,Ellubo,Private,5.28958,-2.77482
Western,Jomoro,Ellubo Health Centre,Health Centre,Ellubo,Government,5.28684,-2.77149
Western,Jomoro,Half Assini Government Hospital,District Hospital,Half Assini,Government,5.05314,-2.88944
Western,Jomoro,Newtown Community Clinic,Clinic,Newtown,Government,5.09234,-3.0919
Western,Jomoro,Enzemetianu CHPS,CHPS,Enzemetianu.,Government,5.07279,-3.00704
Western,Jomoro,Takinta CHPS,CHPS,Takinta,Government,5.05367,-2.80707
Western,Jomoro,Jomoro District Health Directorate,District Health Directorate,Half Assini,Government,5.0858,-2.98158
Western,Jomoro,Tikobo No 1 Health Centre,Health Centre,Tikobo No 1,Government,5.05345,-2.69218
Western,Jomoro,Our Lady Of Fatima Clinic,Clinic,Bonyere,CHAG,5.02266,-2.72711
Western,Jomoro,Nuba CHPS,CHPS,Nuba,Government,5.094,-2.63326
Western,Jomoro,Siloam Gospel Clinic,Clinic,Bonyere Junction,CHAG,5.03337,-2.71821
Western,Jomoro,Tikobo No 2 Community Clinic,Clinic,Tikobo No 2,Government,5.07958,-2.53036
Western,Jomoro,Mpataba CHPS,CHPS,Mpataba,Government,5.0957,-2.59104
Western,Jomoro,Sameye Health Centre,Clinic,Sameye,Government,5.08124,-2.55797
Western,Juabeso,Asempaneye CHPS,CHPS,Asempaneye,Government,6.50236,-2.90835
Western,Juabeso,Florence Maternity Home,Maternity Home,Bonsu Nkwanta,Private,6.32662,-3.01429
Western,Juabeso,Bonsu Nkwanta Health Centre,Health Centre,Bonsu Nkwanta,Government,6.32004,-3.01765
Western,Juabeso,New Brekum Midwife/Maternity,Maternity Home,New Brekum,Private,6.322,-3.04024
Western,Juabeso,Maggie's Maternity Home,Maternity Home,Gyatokrom,Private,6.29693,-3.09052
Western,Juabeso,St. Mary's PHC Clinic,Clinic,Helehele,Private,6.29271,-3.12358
Western,Juabeso,Anna's Maternity Home,Maternity Home,Anhwiafutu,Private,6.39272,-2.97626
Western,Juabeso,Mamudu PHC Clinic,Clinic,Mamudukrom,Private,6.14319,-2.78134
Western,Juabeso,Juaboso Government Hospital,District Hospital,Juabeso,Government,6.33418,-2.82972
Western,Juabeso,S.D.A. Clinic,Clinic,Kofikrom,CHAG,6.34421,-2.90085
Western,Juabeso,Seria Memorial Maternity Home,Maternity Home,Sefwi Boadi,Private,6.2227,-2.75791
Western,Juabeso,Suiano Health Centre,Health Centre,Sui-Ano,Government,6.27921,-2.77294
Western,Juabeso,Denchemoisue Community Clinic,Clinic,Denchemoisue,Government,6.24386,-2.72043
Western,Juabeso,Kwesikrom Health Centre,Health Centre,Kwesikrom,Government,6.18985,-2.95644
Western,Juabeso,Amoaya Rural Health Centre,Health Centre,Amoaya,Government,6.23719,-2.94014
Western,Juabeso,Juabeso District Health Directorate,District Health Directorate,Juabeso,Government,6.33479,-2.82992
Western,Juabeso,Bodi Anglican Clinic,Clinic,Sefwi Bodi,CHAG,6.21933,-2.75505
Western,Juabeso,Ahinbenso Rural Clinic,Clinic,Ahinbenso,Government,6.1126,-2.80676
Western,Juabeso,Boinzan Anglican Clinic,Clinic,Boinzan,CHAG,6.38414,-2.87881
Western,Mpohor-Wassa East,Akutuase Community Clinic,Clinic,Akutuase,Government,5.2709,-1.48052
Western,Mpohor-Wassa East,It is the Lord Maternity Home,Maternity Home,Atieku,Private,5.56673,-1.694
Western,Mpohor-Wassa East,It is the Lord Maternity Home,Maternity Home,Manponso,Private,5.42863,-1.63259
Western,Mpohor-Wassa East,Senchem Clinic,Clinic,Senchem,Private,5.47643,-1.65488
Western,Mpohor-Wassa East,Atieku Health Centre,Health Centre,Atieku,Government,5.57282,-1.68962
Western,Mpohor-Wassa East,Atobiase Community Clinic,Clinic,Atobiase,Government,5.35319,-1.5573
Western,Mpohor-Wassa East,Manso Community Clinic,Clinic,Manso,Government,5.07976,-1.83299
Western,Prestea-Huni Valley,Adom Maternity Home,Maternity Home,Enyinabrim,Private,5.4101,-1.63574
Western,Mpohor-Wassa East,Daboase Health Centre,Health Centre,Daboase,Government,5.13384,-1.65626
Western,Mpohor-Wassa East,Adansi Community Clinic,Clinic,Adansi,Government,5.13255,-1.75319
Western,Mpohor-Wassa East,S.I.P.L Clinic,Clinic,Daboase,Private,5.13902,-1.6632
Western,Mpohor-Wassa East,Ahmadiyya Misson Hospital,Hospital,Daboase,Mission,5.13012,-1.65779
Western,Mpohor-Wassa East,Dompim Community Clinic,Clinic,Dompim No 1,Government,5.10597,-1.67532
Western,Mpohor-Wassa East,New Hope Clinic,Clinic,Enyinabrim,Private,5.40559,-1.63623
Western,Mpohor-Wassa East,Mpohor Wassa East District Health Directorate,District Health Directorate,Daboase,Government,5.13675,-1.67458
Western,Mpohor-Wassa East,Mpohor Health Centre,Health Centre,Mpohor,Government,4.97864,-1.89254
Western,Mpohor-Wassa East,Adum Bamso Community Clinic,Clinic,Adum Bamso,Government,5.05886,-1.90057
Western,Mpohor-Wassa East,BOPP Clinic,Clinic,Adum Bamso,Private,5.10705,-1.91318
Western,Mpohor-Wassa East,The Glory of God Maternity Home,Maternity Home,Sekyere Krobo,Private,5.23899,-1.60781
Western,Mpohor-Wassa East,Sekyere Krobo Community Clinic,Clinic,Sekyere Krobo,Government,5.24652,-1.60994
Western,Nzema East,Nana Benee Memorial Health Centre,Health Centre,Aiyinase,Private,5.04914,-2.47961
Western,Nzema East,Asasetre Health Centre,Health Centre,Asasetre,Government,5.02413,-2.34799
Western,Nzema East Municipal,Gwira Banso CHPS,CHPS,Gwira Banso,Government,5.11982,-2.24086
Western,Nzema East,Aiyinase Health Centre,Health Centre,Aiyinase,Government,5.04331,-2.46495
Western,Nzema East,Adom Clinic,Clinic,Awiebo,Private,5.03777,-2.4494
Western,Nzema East Municipal,Axim Government Hospital,District Hospital,Axim,Government,4.86653,-2.23889
Western,Nzema East Municipal,Axim MunicipalDistrict Health Directorate,District Health Directorate,Axim,Government,4.8697,-2.23739
Western,Nzema East Municipal,Bamiankor Health Centre,Health Centre,Bamiankor,Government,5.01094,-2.16902
Western,Nzema East Municipal,Gwira Eshiem CHPS,CHPS,Gwira  Eshiem,Government,5.13831,-2.19365
Western,Nzema East Municipal,Ewuku CHPS,CHPS,Ewuku,Government,,
Western,Nzema East Municipal,Kutukrom Health Centre,Health Centre,Kutukrom,Government,,
Western,Nzema East,Eikwe Catholic Hospital,Hospital,Eikwe,CHAG,4.96539,-2.46978
Western,Nzema East,Essiama Health Centre,Health Centre,Essiama,Government,4.93579,-2.35504
Western,Nzema East,Nkroful Health Centre,Health Centre,Nkroful,Government,4.95998,-2.32616
Western,Nzema East,Essiama Community Health Nurses Training School,Training Institution,Essiama,CHAG,4.94005,-2.35363
Western,Sefwi Wiawso,Salem Maternity Home,Maternity Home,Edewarakrom,Private,6.00543,-2.81545
Western,Sefwi-Akontombra,Suzzy's Maternity Home,Maternity Home,Akontombra,Private,6.04838,-2.87306
Western,Sefwi Wiawso,Akontombra Health Centre,Health Centre,Akontombra,Government,6.05041,-2.86616
Western,Sefwi Wiawso,Anyinabrim Health Centre,Health Centre,Anyinabrim,Government,6.36905,-2.55121
Western,Sefwi Wiawso,Ackaakrom Community Clinic,Clinic,Ackaakrom,Government,6.21222,-2.62833
Western,Sefwi Wiawso,Nkonya Community Clinic,Clinic,Nkonya,Private,6.28298,-2.62352
Western,Sefwi Wiawso,Sunkwa Clinic,Clinic,Asawinso,Private,6.42594,-2.71241
Western,Sefwi Wiawso,S.D.A Clinic,Clinic,Asawinso,CHAG,6.42296,-2.71218
Western,Sefwi Wiawso,Lizzy Maternity Home,Maternity Home,Asawinso,Private,6.42708,-2.70756
Western,Sefwi Wiawso,St. Johns Of God Hospital,Hospital,Asafo,CHAG,6.39401,-2.65779
Western,Sefwi Wiawso,Kramokrom Health Centre,Health Centre,Kramokrom,Government,6.0696,-2.64575
Western,Sefwi-Akontombra,Gyanwah Memorial Maternity Home,Maternity Home,Nsawura,Private,6.15151,-2.60515
Western,Sefwi-Akontombra,Asantekrom CHPS,CHPS,Asantekrom,Government,6.0601,-2.57313
Western,Sefwi-Akontombra,Nsawora Health Centre,Health Centre,Nsawora,Government,6.15052,-2.60204
Western,Sefwi Wiawso,Nyamegyeso Community Clinic,Clinic,Nyamegyeso,Government,6.24896,-2.51596
Western,Sefwi Wiawso,Sefwi Wiawso Hospital,District Hospital,Wiawso,Government,6.20632,-2.49419
Western,Sefwi-Akontombra,Sefwi-Akontombra District Health Directorate,District Health Directorate,Wiawso,Government,6.21454,-2.48397
Western,Shama Ahanta East,Effia Nkwanta Regional Hospital,Regional Hospital,Sekondi,Government,4.92482,-1.74458
